Year,month,timestamp,entityid,input_url,wayback_url,failed,fail_reason,output_path
2006,4,2006-04-28 03:56:39,102158,www.unitedvillages.com,http://web.archive.org/web/20060428035639/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2006/4/index.html
2006,10,2006-10-06 17:09:23,102158,www.unitedvillages.com,http://web.archive.org/web/20061006170923/http://unitedvillages.com:80/,0,,Jun_5_out_2/102158/2006/10/index.html
2006,2,2006-02-04 19:33:01,1011308636,www.bidadoo.com,http://web.archive.org/web/20060204193301/http://bidadoo.com:80/,0,,Jun_5_out_2/1011308636/2006/2/index.html
2006,8,2006-08-03 13:21:16,1011308636,www.bidadoo.com,http://web.archive.org/web/20060803132116/http://bidadoo.com:80/,0,,Jun_5_out_2/1011308636/2006/8/index.html
2007,4,2007-04-07 21:40:08,102158,www.unitedvillages.com,http://web.archive.org/web/20070407214008/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2007/4/index.html
2007,10,2007-10-11 08:54:10,102158,www.unitedvillages.com,http://web.archive.org/web/20071011085410/http://unitedvillages.com:80/,0,,Jun_5_out_2/102158/2007/10/index.html
2007,2,2007-02-02 13:06:23,1011308636,www.bidadoo.com,http://web.archive.org/web/20070202130623/http://www.bidadoo.com:80/,0,,Jun_5_out_2/1011308636/2007/2/index.html
2007,8,2007-08-09 09:25:20,1011308636,www.bidadoo.com,http://web.archive.org/web/20070809092520/http://www.bidadoo.com:80/,0,,Jun_5_out_2/1011308636/2007/8/index.html
2008,4,2008-04-04 17:08:32,102158,www.unitedvillages.com,http://web.archive.org/web/20080404170832/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2008/4/index.html
2008,9,2008-09-15 12:02:24,102158,www.unitedvillages.com,http://web.archive.org/web/20080915120224/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2008/9/index.html
2008,2,2008-02-11 10:22:39,1011308636,www.bidadoo.com,http://web.archive.org/web/20080211102239/http://www.bidadoo.com:80/,0,,Jun_5_out_2/1011308636/2008/2/index.html
2008,8,2008-08-18 03:47:53,1011308636,www.bidadoo.com,http://web.archive.org/web/20080818034753/http://www.bidadoo.com:80/,0,,Jun_5_out_2/1011308636/2008/8/index.html
2009,2,2009-02-28 06:14:15,102158,www.unitedvillages.com,http://web.archive.org/web/20090228061415/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2009/2/index.html
2009,8,2009-08-19 05:46:42,102158,www.unitedvillages.com,http://web.archive.org/web/20090819054642/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2009/8/index.html
2009,5,2009-05-10 15:26:51,717186,www.unitedroutes.com,http://web.archive.org/web/20090510152651/http://unitedroutes.com:80/,0,,Jun_5_out_2/717186/2009/5/index.html
