entityid
674353
1048362221
65568
717607
1046545787
90418
718527
719516
1022746943
1018755632
624227
1034085872
628186
1050165461
1027960670
59549
471216
1039964897
683985
635324
603546
66804
623272
714004
1027983935
715114
1047165941
1014664475
1017923132
1049470310
676487
358955
1048124234
674708
1049451041
1018233056
85764
1018398035
725938
1005455693
696473
1005710249
617526
1047171359
1034373971
632804
1048983986
712064
1043624432
1047158264
713333
630353
1034674697
1045507583
86430
673053
709488
1043922224
74724
1010986085
1013660336
702590
66309
630563
1043730344
1022580407
84559
1051814090
736326
1040721257
603590
735982
1043462288
609923
67036
1049106710
636124
1050166019
1050165173
55478
1016970617
1052139359
1013033144
1048460942
1022346794
617391
1027945487
67546
700984
1043817185
83462
1045862624
1049267603
700569
57751
1043753384
1023166541
70031
1016871536
1050342032
85680
1043414255
1050191732
1046432207
1011265913
685769
1050925241
1046910971
665278
1016643242
622399
694139
1043488118
1022591288
713701
1052161607
1045921799
1043714108
1027785908
712272
612534
73136
650285
628419
1043930540
1046277938
615323
735933
1026800543
1046586044
620166
1049080268
1051300586
660485
1043477120
1008567209
736964
1046435627
356394
61738
1043839946
611731
1036218188
1033203341
1026515540
55892
1043545439
613915
662679
1043925545
1046310959
1022278556
1026877106
81037
1010098388
1046713790
1022242565
1046011025
83845
608990
681330
1051764671
696043
624152
1034217695
1015469399
727988
67249
1009742672
1048118087
1049551607
660996
666495
1051587245
1006395356
1047251342
673212
616470
1048481750
1043951042
666517
1049070332
736505
710006
1022165561
672077
1046911043
60084
1009843040
1051812092
1043316425
714922
1046316692
1050179996
1022669219
630994
1028678447
661231
1015783868
83322
1043896475
82328
1026454268
684022
1051936643
1018744994
629459
1045990586
1046796554
1018244585
683049
722551
1043336153
635609
1050999644
635387
632584
1027968626
1023188618
64892
713691
54381
612699
56434
64450
1014102362
79459
1049294648
1027750205
1049162537
1006221521
1045334495
727977
68447
1008649802
1022406086
618295
1045810154
1050173804
1033291856
615282
1022226527
1045930376
617832
1039961693
705963
713708
1047211049
1031187404
623659
1023419369
713418
77505
1052092406
1043761502
633055
1046307359
1047000116
1046242640
1050066542
1047147707
1051298795
54210
1044216578
79565
1018519103
1004038166
1012093382
669507
1046263520
1049301056
1039960208
716398
1029276848
661787
74743
56733
1043431112
1049900996
1045917731
1009530380
1046968958
656307
1051236812
1046440136
1008549524
635715
673352
1005538439
1045337654
1014506138
711640
1049361770
1045874630
1023387194
1050931523
629645
75977
1045448165
714336
1011313028
1048472840
617037
1051051061
1018324946
721962
666767
1030395413
657586
1015279274
1045349327
1043417504
1026751637
713821
621739
1045104680
84075
685483
1016233508
59269
1043365493
732148
687475
1011555470
53584
707448
1049308769
669976
58591
692681
64831
1014020291
1052066576
663902
1024117202
1040399543
1049389571
1046644346
613113
655230
1048318625
608600
623032
1049122973
1048162673
1023418676
1015715306
1005729131
677794
54411
663431
55102
76530
1049452778
1049500055
652167
1050930416
76544
1017170624
1030304918
1043442452
1022308166
1048995677
686753
70749
650011
1051064534
1005215501
63037
358562
1046986319
1032740516
1048118861
75367
1005495302
65504
57949
1043886035
56180
1043409476
1051224500
1047217808
668244
697197
1005655628
1051072526
711214
697101
1046237177
1045854047
710978
1043572214
1046292563
714216
70006
1051523768
1046253089
656097
663632
1050177539
356564
73752
59808
1052206355
1011404747
1046897309
1046195678
1046940203
684389
83556
1052008886
1014659183
622959
694673
1049390075
1009742132
1043261678
659184
707186
673023
1009894763
1012750049
1023195602
64709
1012877129
609226
735738
1045975430
1008648722
1043719058
655247
1048245059
76155
624267
674526
735324
1009358282
684150
1043897213
704364
1043424200
1046975978
65540
1052139530
1010219663
623144
54734
1039907882
1044281918
1010142335
688827
77845
728509
697339
1044276644
1045943561
617358
609238
1026607682
1051227164
612943
701850
1048905533
1023495311
679297
1026585929
713332
729952
1005849704
1046245358
618306
653559
710693
1049585429
712935
1049433896
685513
1043278193
1023443993
1051332464
1012547090
720728
1046278010
1047202463
81460
1016741702
1050414248
654810
1012331045
1046249471
1047228545
82115
1047101330
709863
653981
636109
622630
671852
1006245812
359976
1045820738
736124
1045472303
88099
1049538260
1043854229
605244
1046693261
1045515008
625678
1048232162
1043641865
1052109227
1044220637
1045840574
1022339648
661660
1047133226
1051890185
619043
1012075877
1048322486
67738
714730
708311
1048399193
1049497967
681302
1026355835
1015648976
1048462922
1022858165
71220
57977
54672
705552
1026621965
1043398271
657370
1043547104
621690
1013981609
1049725919
1043498882
1045059176
1043592221
76243
664716
1050316319
618956
1027996571
1026691157
1005692321
1050157847
1049445830
1011036386
704787
1048203839
1046668160
1050953015
1012431890
635803
1025905277
1033690916
1049626991
59872
729635
1027917659
1043488379
632796
1018586108
694327
1049481146
1051766264
53376
1028510831
1050709241
1024838246
653100
82270
696898
713813
68475
1022758166
1022688785
709389
1050409802
1005999590
1010269091
81467
623592
616265
1047234809
1046223335
57648
726649
1030025369
665979
1043796683
1009746452
1045865054
1022834432
712190
721890
66148
660828
358102
613604
693285
1015936940
677076
55251
69070
1017235910
692613
665845
1011312173
727885
731138
634112
692679
1044294086
1017223481
701831
87902
698175
674403
1045853687
708096
682058
1043732693
705908
1017314867
54022
1009186463
1049431943
68872
1049819951
652859
1046912762
1043643620
605721
1050264965
1043886404
1022567240
68736
1048141181
1043718527
656506
1044308261
53683
1032744719
664791
1005841946
1004219282
1023472334
54532
1047165392
625248
66589
1017846911
1034336747
1005351050
624526
1043879582
1051323572
59404
78430
1009214993
1046712476
691625
624939
1049087729
625668
1006359779
68877
735949
605833
72203
614081
727448
699277
1049463326
730677
629555
1045630217
1043623217
1048914083
1050286817
1023188015
617801
662093
73349
723897
662622
1050708125
618925
1050069692
1049154041
1030224107
1043946092
699623
705840
1023138317
701671
613215
1010167868
1046261612
80426
725547
729440
1043714693
705291
608020
674300
727754
1016706134
1017398918
720414
724787
1049658941
1022428433
661602
1049488481
730352
1046221364
68643
84163
1026857306
628721
1026803612
658768
677729
1050666842
694131
692770
729009
1026457571
615833
706848
631249
618414
66515
635529
1008594767
1049556341
1048453787
623386
705430
68575
1048205837
693549
1043915807
607312
1023144023
731412
