entityid
103023
96915
91444
96537
96117
183897
353803
101480
102632
92195
102193
95005
1052262875
93169
96336
114898
102785
100381
182851
100522
342629
96473
104926
95575
93214
92055
96843
99799
345181
354792
114937
94147
91283
94963
228799
100570
354548
93961
103414
93294
183331
91923
102692
94881
100654
91295
115049
94551
106203
97976
342920
114821
99089
90990
97476
98812
90734
98909
100600
97613
113516
95364
91518
183748
230741
229002
183065
111339
97342
111418
100576
183683
115301
92419
229665
104414
183855
229583
344058
228158
353633
100391
354464
92726
113182
183925
346166
105285
354969
105575
96791
93243
101906
92585
105935
103637
102664
113844
355159
184049
91590
106277
100067
99228
92428
99571
229578
92128
101950
96549
105950
116075
182214
342798
104387
114013
101397
94725
99936
100508
97370
96775
103956
93963
343631
182631
91587
102807
103478
113939
114439
91693
343495
95955
355646
99486
182254
91743
115761
354392
182864
354166
100982
95352
105145
99551
353566
115692
91313
115693
112448
95910
114511
355317
104293
94466
182294
96649
100687
95888
101393
93226
354101
95572
105906
182596
88875
105830
182584
102124
353962
183304
355071
182462
91221
99457
106120
91627
99640
228487
103578
103905
100642
106357
96968
98315
98069
103558
114446
228760
115085
182324
111657
110922
228796
114930
114365
92158
96973
100673
355348
101546
104994
106181
96231
96456
89893
99443
103671
103614
113419
110592
92154
98559
111556
355429
99940
106358
99843
92917
91152
228319
95946
355093
99873
355422
228439
97318
103400
96861
97818
115747
110926
92566
91214
92437
93487
104718
104821
92777
93677
355732
113469
110917
91455
103504
103937
105199
98176
182585
102138
90886
110318
104364
111407
182439
113290
112943
355691
353881
97694
115326
114409
354525
105960
113841
91105
91756
99224
111481
98935
183592
100021
229325
111347
104345
95319
96129
96641
183311
112127
103571
101919
115149
354518
95310
95923
102297
112484
105619
182811
344061
104652
182824
97806
105432
344084
95324
99994
102388
115198
94143
99313
98915
94276
92609
103147
93520
102400
101991
91204
95735
92968
94882
353730
183839
106349
93034
102964
92613
105217
102952
112582
344964
99446
342432
96984
183524
93435
229254
353324
91094
354032
353567
115899
101131
97011
229350
228398
94726
102764
232158
99934
98303
105104
103402
96263
106770
106090
183701
102502
105025
353469
96666
101665
228741
96051
96391
96385
93171
100649
101591
353119
102586
92168
102989
100051
96478
91425
91579
355607
182464
101371
355755
94942
114959
115338
229411
102105
94088
106282
113860
104211
182420
105237
103961
112232
355613
92364
105701
112284
104486
100514
183318
92041
103047
93055
91475
90409
105429
98173
355608
106214
114126
228822
114045
111560
94954
96122
92682
183820
104829
106031
89061
182667
95173
353475
110354
97062
353806
102331
115649
100429
353156
355104
228466
94345
101933
93414
101973
93327
110828
182535
100836
344783
94485
113958
91167
355706
110613
115560
91951
100172
101694
114391
354802
92776
183762
100046
112882
96964
95171
230526
228163
92818
112884
99826
230691
104738
97995
232295
102742
112088
91650
96030
94795
228390
115306
99137
93009
182600
353911
111706
111462
182166
113540
100530
113651
92695
97046
342419
109882
98584
105439
101565
99574
101488
342937
99274
184038
228327
228334
99974
115090
114717
104816
97846
355511
91281
96221
100967
92588
99992
112451
353860
99087
91836
355761
101662
91112
102471
353963
112624
98414
101759
105032
355423
92122
101420
91702
104351
183940
96667
99844
104227
115850
112550
102935
354647
104731
98277
102971
101050
103386
110376
115083
106229
182258
98687
98293
113513
101687
349361
103370
92761
101350
183108
183328
103880
99184
354968
99191
101166
97325
96665
91099
96876
105493
101014
99755
112337
95746
355707
98817
90744
96522
95994
112832
230282
106735
97125
112583
100047
102375
98931
115161
99760
184031
114544
229909
101895
90963
98103
101671
103042
103044
94863
102301
96612
182387
355647
92456
99845
101528
184048
106029
104338
104798
90929
355700
95731
96511
343262
101943
95021
104435
93828
353812
94597
97936
105607
90949
105875
111295
111712
115221
115224
102653
354528
110576
91293
91233
99165
95293
95145
93634
98996
100559
101455
183852
103820
92147
230381
99129
98271
114074
102803
98887
90412
103071
94919
92355
101549
100748
98899
115114
97289
102607
95375
112416
92491
102969
106084
100077
106196
92581
102474
102853
103661
96567
99281
96151
103706
101773
92136
89874
91610
105991
114162
91895
98988
88682
102476
97859
100871
103968
354391
93879
230389
92830
353202
102689
104947
115196
92187
98577
103762
92659
355399
113621
115296
92802
114356
98188
93921
98905
105804
98741
101705
97321
92283
103065
113782
106352
98831
94739
230323
100012
355352
105232
104344
183997
230443
91815
101877
100130
101071
98870
100833
99444
230088
101804
97313
95371
97408
92121
95378
229477
229952
183915
114793
101495
92151
97438
228484
355365
184037
95318
93049
104415
99304
229131
96931
115545
115152
229947
90821
110424
105918
98924
92335
95988
96468
98086
183213
114861
183988
102087
110216
182926
105058
104020
113408
99816
96309
103760
98880
92435
110818
98607
99121
94792
355770
100224
96140
112473
104225
105383
103787
110369
94417
229590
95351
231762
104171
101205
103439
90717
96247
100783
102445
96595
94959
114360
183939
94158
353199
89265
98654
102847
355704
91268
96218
230321
95163
101566
353972
89838
98972
102826
115420
94395
112819
93005
98191
112453
103838
102932
92116
94246
101776
95026
103655
229892
354693
106107
228672
229828
115723
106140
115961
91990
106207
102317
94665
106246
99904
353477
94330
115433
182211
106431
101356
92676
103176
98823
95129
112549
115397
228394
95405
115514
100978
91332
102175
92293
115060
112820
103850
229911
99352
103932
354070
102327
228425
105525
104491
183003
103626
103926
105438
96963
92770
228811
106221
114486
112491
229029
98675
101921
183173
355544
93546
111361
355455
103124
183845
101148
91354
105253
182553
99341
94809
97360
182313
355264
92527
92577
106000
103043
103630
105006
96351
92835
228401
94974
94073
101574
90798
93054
354708
91931
92050
98805
355457
112743
354551
106328
93250
229255
99978
113702
100402
104312
228217
100194
96498
105422
101690
94465
115087
228422
105611
355581
101039
97547
104267
113626
99047
95174
102794
98936
353299
182184
102941
230030
112124
103973
230271
96345
90755
97627
104693
355688
92167
99354
112478
105999
103281
355252
344511
96175
111054
98340
182660
103335
93637
101856
101568
103253
99167
94583
183327
102371
91461
106089
183226
90972
229155
99946
100169
342944
104759
105964
354618
101513
97545
112050
95259
106696
99728
98989
110530
93850
96350
182146
114253
99982
230317
95235
113085
94304
91391
91833
353473
94445
93827
92311
115905
182472
92691
103969
182368
105944
353414
92049
109915
114078
342571
91367
92300
104697
115141
96020
106656
103206
353613
113985
103160
104186
344788
100014
103575
353279
230234
101102
94862
182652
102381
94704
91372
91375
91096
97910
96889
95448
343553
99318
98465
103898
110269
104827
96922
353728
96513
92715
229680
103144
104233
105643
353822
92137
97060
92488
97452
112900
98160
353444
98319
353264
97916
353968
112541
106695
355749
115199
98497
100493
101911
99120
91457
354098
111222
93056
103515
110603
354435
98291
114442
100802
232252
112311
104996
101161
110542
111400
100814
355805
93318
182594
94488
95133
104770
95127
92177
113644
110249
182570
110482
94510
183828
114021
105511
101485
91522
110588
95860
103743
342801
90889
99665
93689
115034
93736
184036
91392
115627
91858
101254
230421
104353
90810
101162
230023
229551
355564
111420
355766
105494
104000
183042
100292
354704
98994
105057
115361
98000
102966
114492
91182
345150
229027
93263
95257
113253
115323
114393
93157
92362
97157
102940
95544
102600
102628
97041
103202
103446
101657
115335
102302
95717
228249
105423
109810
98777
98281
97106
114578
91059
92846
346819
183306
102635
91212
93443
102311
228840
100816
228964
103625
353533
91269
96809
99772
111260
105208
102965
355547
115347
353617
95255
92240
182658
97336
97430
105266
98166
101053
229018
228330
103712
103665
96647
97353
100996
105139
91501
105091
355615
94746
105648
97495
110423
102832
183015
102499
355759
92038
115118
92950
93696
91213
102448
102019
111064
106092
105796
230326
105453
110503
110606
99390
90944
91577
111447
97463
110589
354517
182380
354106
183589
94270
91691
100289
112373
354079
113834
344842
96197
101559
91789
92988
99567
228462
355205
103486
93247
102070
92771
355394
92115
182944
105552
100377
228142
106201
355622
103598
103075
99687
96071
88293
96118
91471
101386
95684
101051
100831
89437
93251
95744
94104
90797
113268
99618
94214
229553
101545
230047
101968
104411
95064
112024
92149
91768
94139
230632
94355
95836
112372
101577
355168
228333
229618
109848
105640
355748
97281
229768
97998
110596
91764
101126
354547
91716
101333
228143
104424
103355
104934
228618
92800
228235
103117
91571
106740
112537
102920
353175
102538
105853
94364
110612
183830
91185
104144
101774
115395
100300
99263
183622
96407
105014
101207
110330
103624
92594
92935
229958
228759
114213
95727
96788
354082
99460
101030
91301
353642
91602
105586
105228
229510
95750
105633
100774
96982
91854
96535
228458
353741
106289
228396
111067
98846
101063
184030
98660
93041
229491
91988
100650
101683
343190
103410
93172
90919
100270
103248
92667
93570
355130
103132
104326
115577
232041
182645
111266
231851
104591
113827
111082
96533
102279
353176
91862
99163
96052
228220
229356
110983
112392
110949
104248
95752
112386
103821
103902
228336
355488
97745
114931
183235
354541
111163
99749
106175
105451
353907
111410
182327
98882
111758
99496
95766
91853
95032
106455
111005
105972
230179
106520
96453
99763
91376
105206
113787
105961
183280
100825
105195
104826
230202
102456
104564
112740
353903
182430
104957
94675
103779
112276
355661
101264
183885
91847
93151
229585
355438
110427
103435
95693
93470
105885
103197
354041
91265
102355
115803
110284
94252
106098
105750
91922
103334
102718
182183
354080
344154
115527
93451
92707
99956
229957
95077
231147
102992
112586
100717
92005
353206
182599
104726
111746
105705
102924
353657
94247
355673
183313
115886
97556
98811
92313
105781
105452
100074
353718
182871
101058
111703
183005
112958
92709
91040
353501
90796
354096
95408
111169
230418
105064
103879
102559
115205
96552
103381
98615
106674
229273
93698
102171
93504
112283
229301
104132
93117
102460
91769
110447
103741
97269
229765
92583
102423
232116
112046
97152
228360
92722
355251
92473
183972
102508
343355
115515
91481
115983
104023
95999
105148
97343
92967
228478
102599
95355
100167
94965
228329
112581
93307
102640
95753
229472
228919
91149
92268
230413
355629
102422
99155
115668
115880
99232
92103
94093
105431
94421
349860
183070
228325
105687
182945
92534
90996
94735
94154
230474
100286
228753
91324
92379
97437
96482
100636
103783
102165
103142
104493
99893
111439
106177
94069
103565
99437
96954
99514
230419
229639
354321
354012
110607
103678
106659
99957
182723
110652
344379
183013
93068
102987
103703
90847
101347
104875
115534
115146
354711
98211
231730
103212
92573
182919
100985
100917
97549
94315
95065
353499
91588
95471
91645
111574
229773
353611
355134
103917
110325
97453
92261
93847
107351
105980
230240
183672
98308
94816
183898
103997
97854
101706
90167
102846
93425
103954
103179
230267
96007
105567
100421
91292
99082
94716
91170
98286
94193
103250
343783
230621
95792
343841
98264
113229
183035
104685
183807
182876
99198
105443
115737
101281
353808
99629
96609
106125
106664
230019
100998
93641
231671
110451
93203
104366
110484
110430
94340
228432
105220
98645
111605
96858
102668
97311
95911
103192
90872
100326
116029
99020
103026
105916
92732
94547
111460
91452
99136
353949
101461
346677
106095
100401
114775
355733
115491
115305
105252
101451
103010
95973
91700
98820
95564
97499
103048
355617
92399
111832
182431
93182
101249
106660
229524
100022
103238
182608
91560
98068
105706
103790
100912
102392
98804
106330
92392
100137
104234
232239
101361
96356
97546
92129
104226
105088
102330
106654
98782
105210
89403
111375
96838
94549
111270
111949
230184
101493
228610
111562
91248
104833
91282
228134
91556
96894
102805
100115
100323
355596
115112
111476
110372
92166
101942
91287
94261
183785
111279
92270
102619
113108
92008
100410
89410
355211
92961
105653
89670
91642
96121
95156
105682
355651
116082
99795
110384
97601
109850
353498
97328
355349
100108
90602
354967
114108
115081
102925
106419
93131
99262
183461
115336
355754
102759
349360
98396
99662
98149
115936
95196
95773
93875
94459
354108
97823
103349
229104
355193
102982
98328
105923
100387
355572
355554
183268
183779
115851
100312
96254
102417
229502
230152
110529
228192
96095
93942
100873
100921
182382
91907
105602
115834
98662
97530
96357
99035
98005
92228
90971
98666
115973
102426
115829
101291
230190
103331
92414
115209
115159
110974
105416
109773
92201
355196
106165
101449
113129
344643
115328
100498
101684
103750
230032
229007
105550
102696
92323
98893
102782
115862
104343
354389
93133
91237
104279
95599
111654
96100
94989
92493
115631
344334
104925
355600
111929
109977
96534
96056
229033
91078
95323
96341
229559
355559
184033
96287
96859
91694
95226
101244
93936
105986
92939
90767
91227
114371
100424
97554
94947
92239
95143
95874
92243
92109
355113
100524
101634
115987
353194
110597
91786
355351
103694
98733
103326
92114
229040
113678
93940
342554
99800
232230
182794
101203
102332
90999
105143
91390
100294
231753
92875
110287
96328
112988
183198
103693
97761
115888
229060
94852
104813
102346
115622
99635
103100
355069
105515
96376
99917
96281
229056
353618
92295
105215
90865
102349
353943
102945
115904
97057
182602
231999
105273
91140
90787
106179
115722
101450
182665
106006
102528
104217
95358
100435
92584
353602
106626
99930
111573
102380
111493
97607
91647
96817
355727
355670
97603
115067
105519
355662
342443
115523
103676
182637
92554
103726
104931
100313
93212
101346
110429
101753
89798
232259
93128
100418
101377
111319
354324
91832
103164
354944
353470
104490
229758
102587
115510
114479
112952
96835
113672
92190
96324
182625
105896
91742
115729
182620
94232
355538
92735
95819
97552
95962
102786
114510
95286
104256
115724
100638
97493
110600
183418
96840
115539
115169
97287
116092
94960
100860
101468
99018
103580
183074
353561
106302
115113
100561
229454
98359
104815
104502
355533
230472
111066
112016
92408
230022
103648
100854
183460
343428
355298
93904
110533
104787
93240
94322
104303
101169
343088
229596
92509
104514
91997
97798
96659
110599
93556
101276
96021
103082
230024
344905
105278
354240
94416
114671
91717
96550
116076
229108
112348
342836
105061
94602
100392
103159
355198
94221
183459
354846
114927
112590
94419
94081
103986
115650
182573
115145
88481
343221
112516
354013
91252
93210
353965
183778
101075
111471
102661
103845
90753
111166
115679
102001
99568
115549
100320
93234
115024
114912
115140
96540
355066
228410
101946
103976
230620
112108
98466
183033
101318
96173
95993
100621
229444
95031
101219
355634
112349
112454
105881
110549
101259
96349
95024
97918
92487
97487
109771
229054
90952
230263
106097
105551
101273
183917
92569
115092
98499
100697
96811
354273
97551
101954
110435
98828
110605
98305
115143
110432
98928
102064
91156
103161
94160
104368
103510
228819
105281
91589
229959
97365
93912
96747
354763
106206
353323
111386
228990
106306
102606
104386
109802
112538
104650
94138
99943
110492
354716
355172
106018
111624
91874
228955
103448
112785
355807
99164
99731
110268
355678
105710
355616
91802
115455
101094
115144
104332
102441
100041
103314
98510
228854
113218
99029
94501
102761
110455
95006
99874
94976
104296
99476
104385
91867
92582
103925
353563
97188
100215
229468
100773
112852
100442
105152
98806
103753
93161
112680
342869
112757
91607
90860
114698
112888
102841
100399
111649
183278
101125
103876
182747
116088
90896
183628
90137
88479
103129
228651
101352
229126
116083
103509
114750
90938
106734
229134
95377
109966
183716
97338
105446
95119
92135
92811
355335
100977
92736
92598
90995
344597
104367
104991
354046
92689
102624
103967
110709
355397
105871
92512
101463
91336
105861
111629
102350
112800
354617
184116
355553
228421
228865
106185
353518
92590
229148
98209
115883
101459
100032
99631
96936
100376
92357
105259
103525
105211
102991
110541
95917
342486
110550
105858
98135
99935
105201
115315
182710
183577
96512
230392
103008
112609
113671
93033
110557
94490
102424
355208
99563
111499
102614
344522
98872
94970
102685
94672
93544
183325
355635
103622
114670
104165
94807
228893
99846
92391
96760
106624
100134
90601
229353
99447
342982
105747
92772
102444
103170
100500
93262
111488
230228
93835
112449
103737
103398
98731
114372
355385
228986
228473
113485
96354
94606
184090
103009
94504
342716
94580
103112
114354
95801
95331
95146
101186
355614
101885
230325
183501
90940
101096
353712
99040
105810
96374
99990
104570
342616
92162
355054
106032
96104
96494
99328
95348
182474
112716
89235
115147
103532
93159
94931
104952
104823
103447
106126
91491
229316
229061
96444
93000
112458
342543
113199
91297
113652
102114
114402
97974
354894
92596
96929
95577
110381
182435
229347
95797
355192
91142
102479
105504
96502
92309
343249
355549
95929
115490
105606
103530
229030
183755
106023
91905
96991
98384
98593
114963
102323
116077
100488
100011
111974
92006
230735
105268
355739
92993
112017
112904
93779
101660
343105
93028
97435
113211
101502
112092
94883
106258
92025
111154
95204
111251
101311
98601
114452
104645
354274
96390
114687
95125
114395
113478
111478
103275
95285
112621
94737
100969
96629
103480
183369
93791
98152
105413
94105
354037
353456
93465
91870
96110
106733
92108
111445
229603
104706
182659
92157
89657
228993
183353
91772
354323
103408
90174
101424
228237
110539
115453
94496
98876
95823
112651
91439
102274
98154
98898
92756
228413
355171
101848
115703
116006
182816
113115
228558
105410
115949
354034
355398
230388
105522
90804
103359
342476
355481
97381
94208
96132
355778
115421
95945
112646
353479
353733
94253
91249
94938
92688
182158
228529
96361
106622
182499
92762
183265
345671
100374
100567
182597
102416
94171
93837
112513
112611
111680
182428
103316
91467
104935
102300
232286
115986
355174
96585
90968
95943
112906
92628
94619
95927
103557
113096
110915
93032
230028
103796
103167
90827
101272
228264
90813
115700
102700
183421
228403
228557
99368
113845
183371
103363
92271
96252
101145
110179
96976
98602
97428
111660
104670
183964
183419
112979
183124
104252
96327
100132
101422
111755
183040
229638
355586
229021
115718
94229
102651
92069
182595
113132
110546
102678
96664
342517
111210
97279
103292
183478
228409
94174
91780
104481
100995
353224
100574
355515
95238
96258
105905
99475
97826
92919
110947
94872
92944
95905
96321
111793
98644
103034
93528
91676
99711
111354
101357
91081
355552
228428
230422
99138
93144
104778
96411
229028
96208
228991
229062
183689
99632
115431
104653
111783
92020
111596
106603
93421
104090
228465
91828
89896
113171
353945
111735
110422
98633
183356
354842
97006
91186
182820
101769
353852
95307
354646
91827
98093
182518
105084
94949
355355
99052
94785
92333
184082
228386
95362
103345
95195
92633
353655
99825
355803
100365
104250
106742
93542
101442
96510
104039
92540
93405
100283
113747
111274
92766
229089
231991
104492
114435
355358
109774
104499
94898
183263
182653
102958
92125
104498
110493
102382
89408
113486
98579
115743
354007
99218
183084
115307
91732
104309
96518
96103
95298
94401
100640
106004
112417
104423
105374
229362
229493
96041
102957
355804
98916
182569
95813
115332
93929
92714
100416
229393
99109
232190
96544
93416
96379
106260
229410
113100
111071
354159
104773
355002
99405
113153
98932
94552
105555
229946
94079
89877
231027
91527
106327
355652
101209
112762
183818
99296
346073
182681
229635
112761
95212
355648
93490
105677
101306
98596
230198
114738
112512
354198
105612
113168
100003
228965
92163
110595
101489
90838
115984
114736
95902
92492
105943
344565
92821
93228
103436
95261
97405
92679
91548
103721
105932
91860
95240
102737
93420
103273
343538
110585
91289
95837
98803
92973
228652
99938
353914
115845
112648
355703
355801
98145
343172
100513
95124
106124
99141
114321
90870
101763
353415
183989
105982
96816
107848
92536
106143
230473
104244
112990
114537
114285
98395
97447
353168
111475
183228
102431
105665
91277
100789
116095
96830
113039
96348
101427
93235
92319
93527
97650
230618
104289
229629
95246
97616
184045
183223
182545
230666
183791
110247
183354
96740
115573
182989
93184
116081
115426
229507
99580
353851
102277
115865
183077
96622
97972
92587
103210
106061
355726
101619
98079
92656
103070
92438
355606
96114
95137
92266
106015
100945
91303
114451
183660
91083
103074
91866
95809
103803
96821
98814
112090
104930
114152
102386
105780
99024
229396
355062
91137
183829
96383
354463
102397
105841
101217
100531
104735
88873
183329
93880
89409
101150
102578
98758
96868
90880
114767
229323
100835
101621
101554
98306
105848
229486
99502
103563
91084
92603
96618
93804
110489
91051
99384
96013
106182
95738
98215
102927
98518
93469
115584
103449
100582
97819
99777
183764
183883
99015
96620
92970
103942
92642
354890
98098
99721
102983
115239
106038
103456
100239
92731
96974
106651
91927
105119
103899
111188
91429
115111
96475
95218
94555
182598
98976
90738
100509
93424
97620
101611
230322
95326
110416
353813
103890
91747
95353
100247
104631
92245
115733
96825
92941
90884
228343
100511
106154
101041
88787
92539
99976
104094
91430
229412
229549
98528
105231
90721
182713
99564
115364
93540
91280
93613
110551
91161
230468
94265
89455
104325
100580
96721
229440
91753
96409
93104
114401
228391
90786
96616
98847
115303
95201
355768
353291
94941
115821
355548
102167
96264
96648
355612
228987
99985
92914
110433
100388
100244
355022
110436
113960
101101
105766
103601
92708
112489
103126
104434
93962
99248
228464
95428
98193
98133
106457
99585
103477
182139
102452
230107
183012
355551
92734
91837
344562
183499
115357
104235
103251
98170
228121
353731
98090
350475
110939
96259
99858
114757
95103
113281
113947
93080
230375
92669
105955
96039
115815
111625
100572
102498
102295
97004
93552
99159
182583
95810
98563
103871
115327
115039
105158
114791
182317
102722
344329
90931
99807
97043
102977
105414
353524
105988
88786
112483
230328
93930
104174
113637
114488
114131
101664
343155
98210
99837
112200
96169
103330
98495
103752
93233
106210
98162
89055
93472
98265
105498
102399
353699
90172
96053
113839
232303
93833
183928
96205
103058
103765
115966
354031
104905
91118
182603
95374
101511
354097
99329
230042
96253
102339
98391
100324
115586
102149
92292
115134
183139
105218
90997
102706
92028
353722
105681
95411
96081
92958
99107
91877
110527
93807
99856
97810
100243
102953
92551
110491
114100
114498
94955
228129
106158
355575
92788
99831
183663
112763
100515
114610
94703
183757
115686
101149
103083
353595
183362
99928
95342
89796
92290
89148
115330
110950
228222
92657
183128
92957
105621
114208
229473
113740
96971
93393
100042
92260
183493
104530
343380
100525
182961
114308
91782
103947
105149
104978
95258
228475
91302
112647
343727
96106
114444
103696
355490
103453
91307
103993
103695
99973
99649
104993
105483
88868
93193
112613
95357
97555
228240
99216
102495
95179
96547
94334
99334
104832
230464
106329
91117
355445
105940
92026
110537
102477
109846
93473
100405
98461
101233
112011
100671
92817
111277
99988
98163
100065
98992
98367
103473
105878
99205
115582
114364
100970
114394
92921
98766
95464
97036
102018
114417
95167
102631
184039
229798
99012
342955
111921
94812
101552
229382
95726
355420
115688
94118
95412
103213
95868
111736
96207
94321
104297
182649
94544
90769
102641
106736
110246
101022
105213
101301
116046
105870
95834
99710
93347
92532
228139
103668
90812
105593
98339
112524
112608
99759
343971
103759
97484
92945
353225
101116
103344
92386
103031
94899
97088
105818
96863
104799
114291
115135
98657
101734
94194
103291
102336
228400
112492
91497
100989
93636
112446
229351
90761
182628
111268
97780
99910
112719
109947
106322
183135
89244
114939
91733
228154
112577
183424
105147
102975
105481
352835
106052
354073
94861
228415
97329
111074
114754
115702
114366
230467
93188
91538
103299
114706
231263
92528
103287
98767
115853
101961
96750
95889
229616
104579
100782
93197
110494
93437
95862
90138
347143
103545
182776
354107
112978
94218
106644
103476
103524
91649
99305
91899
182622
95711
354593
105044
109893
105053
93227
95373
92045
342901
92661
