entityid,domain,time_of_run,download_timestamp,download_url,failed,reason_for_failure,failure_description,file_path
1027760564,www.thecaddienetwork.com,2023-06-15 13:07:02,20210730014523,https://web.archive.org/web/20210730014523/www.thecaddienetwork.com,0,,,data/html/1027760564/2021/07/index.html
1027760564,www.thecaddienetwork.com,2023-06-15 13:07:07,20220128225912,https://web.archive.org/web/20220128225912/www.thecaddienetwork.com,0,,,data/html/1027760564/2022/01/index.html
1027760564,www.thecaddienetwork.com,2023-06-15 13:07:10,20220715024353,https://web.archive.org/web/20220715024353/www.thecaddienetwork.com,0,,,data/html/1027760564/2022/07/index.html
1027760564,www.thecaddienetwork.com,2023-06-15 13:07:16,20230104023232,https://web.archive.org/web/20230104023232/www.thecaddienetwork.com,0,,,data/html/1027760564/2023/01/index.html
1027760564,www.thecaddienetwork.com,2023-06-15 13:07:19,20230603093228,https://web.archive.org/web/20230603093228/www.thecaddienetwork.com,0,,,data/html/1027760564/2023/06/index.html
1049579210,www.decimal.com,2023-06-15 13:18:45,20210126030155,https://web.archive.org/web/20210126030155/www.decimal.com,0,,,data/html/1049579210/2021/01/index.html
1049579210,www.decimal.com,2023-06-15 13:18:47,20210128014119,https://web.archive.org/web/20210128014119/www.decimal.com,0,,,data/html/1049579210/2021/01/index.html
1049579210,www.decimal.com,2023-06-15 13:18:49,20210727104514,https://web.archive.org/web/20210727104514/www.decimal.com,0,,,data/html/1049579210/2021/07/index.html
1049579210,www.decimal.com,2023-06-15 13:18:52,20220123015950,https://web.archive.org/web/20220123015950/www.decimal.com,0,,,data/html/1049579210/2022/01/index.html
1049579210,www.decimal.com,2023-06-15 13:18:55,20220630123847,https://web.archive.org/web/20220630123847/www.decimal.com,0,,,data/html/1049579210/2022/06/index.html
1049579210,www.decimal.com,2023-06-15 13:18:58,20230128154541,https://web.archive.org/web/20230128154541/www.decimal.com,0,,,data/html/1049579210/2023/01/index.html
1049579210,www.decimal.com,2023-06-15 13:19:05,20230509022433,https://web.archive.org/web/20230509022433/www.decimal.com,0,,,data/html/1049579210/2023/05/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:08,20130530043517,https://web.archive.org/web/20130530043517/www.cloudacademy.com,0,,,data/html/726526/2013/05/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:11,20130715002429,https://web.archive.org/web/20130715002429/www.cloudacademy.com,0,,,data/html/726526/2013/07/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:15,20131216125535,https://web.archive.org/web/20131216125535/www.cloudacademy.com,0,,,data/html/726526/2013/12/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:16,20140815111704,https://web.archive.org/web/20140815111704/www.cloudacademy.com,0,,,data/html/726526/2014/08/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:18,20150314222516,https://web.archive.org/web/20150314222516/www.cloudacademy.com,0,,,data/html/726526/2015/03/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:22,20150907231124,https://web.archive.org/web/20150907231124/www.cloudacademy.com,0,,,data/html/726526/2015/09/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:24,20160318071145,https://web.archive.org/web/20160318071145/www.cloudacademy.com,0,,,data/html/726526/2016/03/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:27,20160903091656,https://web.archive.org/web/20160903091656/www.cloudacademy.com,0,,,data/html/726526/2016/09/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:28,20170327073307,https://web.archive.org/web/20170327073307/www.cloudacademy.com,0,,,data/html/726526/2017/03/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:31,20170927160117,https://web.archive.org/web/20170927160117/www.cloudacademy.com,0,,,data/html/726526/2017/09/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:32,20180328202806,https://web.archive.org/web/20180328202806/www.cloudacademy.com,0,,,data/html/726526/2018/03/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:39,20180927034957,https://web.archive.org/web/20180927034957/www.cloudacademy.com,0,,,data/html/726526/2018/09/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:42,20190330220556,https://web.archive.org/web/20190330220556/www.cloudacademy.com,0,,,data/html/726526/2019/03/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:45,20190822031443,https://web.archive.org/web/20190822031443/www.cloudacademy.com,0,,,data/html/726526/2019/08/index.html
726526,www.cloudacademy.com,2023-06-15 13:19:49,20191222211221,https://web.archive.org/web/20191222211221/www.cloudacademy.com,0,,,data/html/726526/2019/12/index.html
606997,www.wavebender.net,2023-06-15 13:19:51,20090224195647,https://web.archive.org/web/20090224195647/www.wavebender.net,0,,,data/html/606997/2009/02/index.html
606997,www.wavebender.net,2023-06-15 13:19:55,20090429051200,https://web.archive.org/web/20090429051200/www.wavebender.net,0,,,data/html/606997/2009/04/index.html
606997,www.wavebender.net,2023-06-15 13:20:01,20100606060219,https://web.archive.org/web/20100606060219/www.wavebender.net,0,,,data/html/606997/2010/06/index.html
606997,www.wavebender.net,2023-06-15 13:20:03,20101230080532,https://web.archive.org/web/20101230080532/www.wavebender.net,0,,,data/html/606997/2010/12/index.html
606997,www.wavebender.net,2023-06-15 13:20:06,20110515010425,https://web.archive.org/web/20110515010425/www.wavebender.net,0,,,data/html/606997/2011/05/index.html
606997,www.wavebender.net,2023-06-15 13:20:09,20111011214016,https://web.archive.org/web/20111011214016/www.wavebender.net,0,,,data/html/606997/2011/10/index.html
606997,www.wavebender.net,2023-06-15 13:20:16,20120629000855,https://web.archive.org/web/20120629000855/www.wavebender.net,0,,,data/html/606997/2012/06/index.html
606997,www.wavebender.net,2023-06-15 13:20:17,20130704125059,https://web.archive.org/web/20130704125059/www.wavebender.net,0,,,data/html/606997/2013/07/index.html
606997,www.wavebender.net,2023-06-15 13:20:25,20140209082840,https://web.archive.org/web/20140209082840/www.wavebender.net,0,,,data/html/606997/2014/02/index.html
606997,www.wavebender.net,2023-06-15 13:20:28,20141223131618,https://web.archive.org/web/20141223131618/www.wavebender.net,0,,,data/html/606997/2014/12/index.html
606997,www.wavebender.net,2023-06-15 13:20:32,20150709053623,https://web.archive.org/web/20150709053623/www.wavebender.net,0,,,data/html/606997/2015/07/index.html
606997,www.wavebender.net,2023-06-15 13:20:34,20151120174059,https://web.archive.org/web/20151120174059/www.wavebender.net,0,,,data/html/606997/2015/11/index.html
606997,www.wavebender.net,2023-06-15 13:20:38,20170131100612,https://web.archive.org/web/20170131100612/www.wavebender.net,0,,,data/html/606997/2017/01/index.html
606997,www.wavebender.net,2023-06-15 13:20:41,20181123083841,https://web.archive.org/web/20181123083841/www.wavebender.net,0,,,data/html/606997/2018/11/index.html
606997,www.wavebender.net,2023-06-15 13:20:43,20220817041325,https://web.archive.org/web/20220817041325/www.wavebender.net,0,,,data/html/606997/2022/08/index.html
76986,www.installshield.com,2023-06-15 13:20:45,19961107022447,https://web.archive.org/web/19961107022447/www.installshield.com,0,,,data/html/76986/1996/11/index.html
76986,www.installshield.com,2023-06-15 13:20:48,19970101094445,https://web.archive.org/web/19970101094445/www.installshield.com,0,,,data/html/76986/1997/01/index.html
76986,www.installshield.com,2023-06-15 13:20:51,19971210123744,https://web.archive.org/web/19971210123744/www.installshield.com,0,,,data/html/76986/1997/12/index.html
76986,www.installshield.com,2023-06-15 13:20:52,19980614191312,https://web.archive.org/web/19980614191312/www.installshield.com,0,,,data/html/76986/1998/06/index.html
76986,www.installshield.com,2023-06-15 13:20:56,19990125100240,https://web.archive.org/web/19990125100240/www.installshield.com,0,,,data/html/76986/1999/01/index.html
76986,www.installshield.com,2023-06-15 13:20:58,19990427063827,https://web.archive.org/web/19990427063827/www.installshield.com,0,,,data/html/76986/1999/04/index.html
76986,www.installshield.com,2023-06-15 13:21:01,19991013005107,https://web.archive.org/web/19991013005107/www.installshield.com,0,,,data/html/76986/1999/10/index.html
76986,www.installshield.com,2023-06-15 13:21:06,20000707001403,https://web.archive.org/web/20000707001403/www.installshield.com,0,,,data/html/76986/2000/07/index.html
76986,www.installshield.com,2023-06-15 13:21:16,20010119180000,https://web.archive.org/web/20010119180000/www.installshield.com,0,,,data/html/76986/2001/01/index.html
76986,www.installshield.com,2023-06-15 13:21:18,20010720190056,https://web.archive.org/web/20010720190056/www.installshield.com,0,,,data/html/76986/2001/07/index.html
76986,www.installshield.com,2023-06-15 13:21:22,20010925214609,https://web.archive.org/web/20010925214609/www.installshield.com,0,,,data/html/76986/2001/09/index.html
76986,www.installshield.com,2023-06-15 13:21:26,20020726050339,https://web.archive.org/web/20020726050339/www.installshield.com,0,,,data/html/76986/2002/07/index.html
76986,www.installshield.com,2023-06-15 13:21:27,20021126121141,https://web.archive.org/web/20021126121141/www.installshield.com,0,,,data/html/76986/2002/11/index.html
76986,www.installshield.com,2023-06-15 13:21:32,20030620130318,https://web.archive.org/web/20030620130318/www.installshield.com,0,,,data/html/76986/2003/06/index.html
76986,www.installshield.com,2023-06-15 13:21:35,20040125113354,https://web.archive.org/web/20040125113354/www.installshield.com,0,,,data/html/76986/2004/01/index.html
76986,www.installshield.com,2023-06-15 13:21:36,20040730194151,https://web.archive.org/web/20040730194151/www.installshield.com,0,,,data/html/76986/2004/07/index.html
76986,www.installshield.com,2023-06-15 13:21:39,20041213090709,https://web.archive.org/web/20041213090709/www.installshield.com,0,,,data/html/76986/2004/12/index.html
1049323745,www.withbelay.com,2023-06-15 13:21:43,20221105190453,https://web.archive.org/web/20221105190453/www.withbelay.com,0,,,data/html/1049323745/2022/11/index.html
1049323745,www.withbelay.com,2023-06-15 13:21:46,20230320191518,https://web.archive.org/web/20230320191518/www.withbelay.com,0,,,data/html/1049323745/2023/03/index.html
618407,www.xerispharma.com,2023-06-15 13:21:51,20110102164154,https://web.archive.org/web/20110102164154/www.xerispharma.com,0,,,data/html/618407/2011/01/index.html
618407,www.xerispharma.com,2023-06-15 13:21:53,20110725182448,https://web.archive.org/web/20110725182448/www.xerispharma.com,0,,,data/html/618407/2011/07/index.html
618407,www.xerispharma.com,2023-06-15 13:21:56,20120119091541,https://web.archive.org/web/20120119091541/www.xerispharma.com,0,,,data/html/618407/2012/01/index.html
618407,www.xerispharma.com,2023-06-15 13:21:58,20120614094356,https://web.archive.org/web/20120614094356/www.xerispharma.com,0,,,data/html/618407/2012/06/index.html
618407,www.xerispharma.com,2023-06-15 13:22:00,20121120112733,https://web.archive.org/web/20121120112733/www.xerispharma.com,0,,,data/html/618407/2012/11/index.html
618407,www.xerispharma.com,2023-06-15 13:22:03,20130719025907,https://web.archive.org/web/20130719025907/www.xerispharma.com,0,,,data/html/618407/2013/07/index.html
618407,www.xerispharma.com,2023-06-15 13:22:05,20140105004033,https://web.archive.org/web/20140105004033/www.xerispharma.com,0,,,data/html/618407/2014/01/index.html
618407,www.xerispharma.com,2023-06-15 13:22:08,20140704020336,https://web.archive.org/web/20140704020336/www.xerispharma.com,0,,,data/html/618407/2014/07/index.html
618407,www.xerispharma.com,2023-06-15 13:22:15,20150112051230,https://web.archive.org/web/20150112051230/www.xerispharma.com,0,,,data/html/618407/2015/01/index.html
618407,www.xerispharma.com,2023-06-15 13:22:17,20150730131016,https://web.archive.org/web/20150730131016/www.xerispharma.com,0,,,data/html/618407/2015/07/index.html
618407,www.xerispharma.com,2023-06-15 13:22:21,20151121135351,https://web.archive.org/web/20151121135351/www.xerispharma.com,0,,,data/html/618407/2015/11/index.html
618407,www.xerispharma.com,2023-06-15 13:22:23,20160704195504,https://web.archive.org/web/20160704195504/www.xerispharma.com,0,,,data/html/618407/2016/07/index.html
618407,www.xerispharma.com,2023-06-15 13:22:26,20161223103742,https://web.archive.org/web/20161223103742/www.xerispharma.com,0,,,data/html/618407/2016/12/index.html
618407,www.xerispharma.com,2023-06-15 13:22:29,20170610104007,https://web.archive.org/web/20170610104007/www.xerispharma.com,0,,,data/html/618407/2017/06/index.html
618407,www.xerispharma.com,2023-06-15 13:22:32,20171025184823,https://web.archive.org/web/20171025184823/www.xerispharma.com,0,,,data/html/618407/2017/10/index.html
618407,www.xerispharma.com,2023-06-15 13:22:38,20180614151216,https://web.archive.org/web/20180614151216/www.xerispharma.com,0,,,data/html/618407/2018/06/index.html
618407,www.xerispharma.com,2023-06-15 13:22:42,20180823042509,https://web.archive.org/web/20180823042509/www.xerispharma.com,0,,,data/html/618407/2018/08/index.html
1017935093,www.nanome.ai,2023-06-15 13:22:45,20161206132729,https://web.archive.org/web/20161206132729/www.nanome.ai,0,,,data/html/1017935093/2016/12/index.html
1017935093,www.nanome.ai,2023-06-15 13:22:46,20170121135245,https://web.archive.org/web/20170121135245/www.nanome.ai,0,,,data/html/1017935093/2017/01/index.html
1017935093,www.nanome.ai,2023-06-15 13:22:50,20170630181637,https://web.archive.org/web/20170630181637/www.nanome.ai,0,,,data/html/1017935093/2017/06/index.html
1017935093,www.nanome.ai,2023-06-15 13:22:52,20180130161236,https://web.archive.org/web/20180130161236/www.nanome.ai,1,Connection Error,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20180130161236/www.nanome.ai (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd08e737a00>: Failed to establish a new connection: [Errno 61] Connection refused'))",
1017935093,www.nanome.ai,2023-06-15 13:22:54,20180718120046,https://web.archive.org/web/20180718120046/www.nanome.ai,0,,,data/html/1017935093/2018/07/index.html
1017935093,www.nanome.ai,2023-06-15 13:22:57,20190122214444,https://web.archive.org/web/20190122214444/www.nanome.ai,0,,,data/html/1017935093/2019/01/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:00,20190723213018,https://web.archive.org/web/20190723213018/www.nanome.ai,0,,,data/html/1017935093/2019/07/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:03,20191121061148,https://web.archive.org/web/20191121061148/www.nanome.ai,0,,,data/html/1017935093/2019/11/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:09,20200729165222,https://web.archive.org/web/20200729165222/www.nanome.ai,0,,,data/html/1017935093/2020/07/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:12,20210124163622,https://web.archive.org/web/20210124163622/www.nanome.ai,0,,,data/html/1017935093/2021/01/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:15,20210730014810,https://web.archive.org/web/20210730014810/www.nanome.ai,0,,,data/html/1017935093/2021/07/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:17,20220123111719,https://web.archive.org/web/20220123111719/www.nanome.ai,0,,,data/html/1017935093/2022/01/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:19,20220701203738,https://web.archive.org/web/20220701203738/www.nanome.ai,0,,,data/html/1017935093/2022/07/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:21,20230127210908,https://web.archive.org/web/20230127210908/www.nanome.ai,0,,,data/html/1017935093/2023/01/index.html
1017935093,www.nanome.ai,2023-06-15 13:23:24,20230527205923,https://web.archive.org/web/20230527205923/www.nanome.ai,0,,,data/html/1017935093/2023/05/index.html
73706,www.gtnexus.com,2023-06-15 13:23:26,20010419070559,https://web.archive.org/web/20010419070559/www.gtnexus.com,0,,,data/html/73706/2001/04/index.html
73706,www.gtnexus.com,2023-06-15 13:23:27,20010516214743,https://web.archive.org/web/20010516214743/www.gtnexus.com,0,,,data/html/73706/2001/05/index.html
73706,www.gtnexus.com,2023-06-15 13:23:29,20011130153407,https://web.archive.org/web/20011130153407/www.gtnexus.com,0,,,data/html/73706/2001/11/index.html
73706,www.gtnexus.com,2023-06-15 13:23:30,20020605070928,https://web.archive.org/web/20020605070928/www.gtnexus.com,0,,,data/html/73706/2002/06/index.html
73706,www.gtnexus.com,2023-06-15 13:23:33,20021123222542,https://web.archive.org/web/20021123222542/www.gtnexus.com,0,,,data/html/73706/2002/11/index.html
73706,www.gtnexus.com,2023-06-15 13:23:35,20030621020209,https://web.archive.org/web/20030621020209/www.gtnexus.com,0,,,data/html/73706/2003/06/index.html
73706,www.gtnexus.com,2023-06-15 13:23:37,20031226195403,https://web.archive.org/web/20031226195403/www.gtnexus.com,0,,,data/html/73706/2003/12/index.html
73706,www.gtnexus.com,2023-06-15 13:23:39,20040624102932,https://web.archive.org/web/20040624102932/www.gtnexus.com,0,,,data/html/73706/2004/06/index.html
73706,www.gtnexus.com,2023-06-15 13:23:40,20041230185018,https://web.archive.org/web/20041230185018/www.gtnexus.com,0,,,data/html/73706/2004/12/index.html
73706,www.gtnexus.com,2023-06-15 13:23:42,20050626233807,https://web.archive.org/web/20050626233807/www.gtnexus.com,0,,,data/html/73706/2005/06/index.html
73706,www.gtnexus.com,2023-06-15 13:23:44,20051230122945,https://web.archive.org/web/20051230122945/www.gtnexus.com,0,,,data/html/73706/2005/12/index.html
73706,www.gtnexus.com,2023-06-15 13:23:47,20060615224925,https://web.archive.org/web/20060615224925/www.gtnexus.com,0,,,data/html/73706/2006/06/index.html
73706,www.gtnexus.com,2023-06-15 13:23:48,20061205032639,https://web.archive.org/web/20061205032639/www.gtnexus.com,0,,,data/html/73706/2006/12/index.html
73706,www.gtnexus.com,2023-06-15 13:23:50,20070629023817,https://web.archive.org/web/20070629023817/www.gtnexus.com,0,,,data/html/73706/2007/06/index.html
73706,www.gtnexus.com,2023-06-15 13:23:52,20071211220201,https://web.archive.org/web/20071211220201/www.gtnexus.com,0,,,data/html/73706/2007/12/index.html
73706,www.gtnexus.com,2023-06-15 13:23:53,20080516034739,https://web.archive.org/web/20080516034739/www.gtnexus.com,0,,,data/html/73706/2008/05/index.html
73706,www.gtnexus.com,2023-06-15 13:23:55,20081221063608,https://web.archive.org/web/20081221063608/www.gtnexus.com,0,,,data/html/73706/2008/12/index.html
73706,www.gtnexus.com,2023-06-15 13:23:58,20090322000636,https://web.archive.org/web/20090322000636/www.gtnexus.com,0,,,data/html/73706/2009/03/index.html
73706,www.gtnexus.com,2023-06-15 13:24:01,20091212070414,https://web.archive.org/web/20091212070414/www.gtnexus.com,0,,,data/html/73706/2009/12/index.html
73706,www.gtnexus.com,2023-06-15 13:24:03,20100420084611,https://web.archive.org/web/20100420084611/www.gtnexus.com,0,,,data/html/73706/2010/04/index.html
73706,www.gtnexus.com,2023-06-15 13:24:05,20110629201604,https://web.archive.org/web/20110629201604/www.gtnexus.com,0,,,data/html/73706/2011/06/index.html
73706,www.gtnexus.com,2023-06-15 13:24:08,20111205114108,https://web.archive.org/web/20111205114108/www.gtnexus.com,0,,,data/html/73706/2011/12/index.html
73706,www.gtnexus.com,2023-06-15 13:24:11,20120626083915,https://web.archive.org/web/20120626083915/www.gtnexus.com,0,,,data/html/73706/2012/06/index.html
73706,www.gtnexus.com,2023-06-15 13:24:13,20121223233835,https://web.archive.org/web/20121223233835/www.gtnexus.com,0,,,data/html/73706/2012/12/index.html
73706,www.gtnexus.com,2023-06-15 13:24:16,20130612072722,https://web.archive.org/web/20130612072722/www.gtnexus.com,0,,,data/html/73706/2013/06/index.html
73706,www.gtnexus.com,2023-06-15 13:24:18,20131221003204,https://web.archive.org/web/20131221003204/www.gtnexus.com,0,,,data/html/73706/2013/12/index.html
73706,www.gtnexus.com,2023-06-15 13:24:20,20140518095335,https://web.archive.org/web/20140518095335/www.gtnexus.com,0,,,data/html/73706/2014/05/index.html
73706,www.gtnexus.com,2023-06-15 13:24:22,20141219094157,https://web.archive.org/web/20141219094157/www.gtnexus.com,0,,,data/html/73706/2014/12/index.html
73706,www.gtnexus.com,2023-06-15 13:24:26,20150510062308,https://web.archive.org/web/20150510062308/www.gtnexus.com,0,,,data/html/73706/2015/05/index.html
73706,www.gtnexus.com,2023-06-15 13:24:27,20151226232312,https://web.archive.org/web/20151226232312/www.gtnexus.com,0,,,data/html/73706/2015/12/index.html
73706,www.gtnexus.com,2023-06-15 13:24:28,20160316225943,https://web.archive.org/web/20160316225943/www.gtnexus.com,0,,,data/html/73706/2016/03/index.html
1045456931,www.tsecond.us,2023-06-15 13:24:30,20210226125644,https://web.archive.org/web/20210226125644/www.tsecond.us,0,,,data/html/1045456931/2021/02/index.html
1045456931,www.tsecond.us,2023-06-15 13:24:33,20220124140634,https://web.archive.org/web/20220124140634/www.tsecond.us,0,,,data/html/1045456931/2022/01/index.html
1045456931,www.tsecond.us,2023-06-15 13:24:35,20220524061530,https://web.archive.org/web/20220524061530/www.tsecond.us,0,,,data/html/1045456931/2022/05/index.html
1045456931,www.tsecond.us,2023-06-15 13:24:39,20221201035551,https://web.archive.org/web/20221201035551/www.tsecond.us,0,,,data/html/1045456931/2022/12/index.html
1045456931,www.tsecond.us,2023-06-15 13:24:43,20230525134045,https://web.archive.org/web/20230525134045/www.tsecond.us,0,,,data/html/1045456931/2023/05/index.html
1018336799,www.sonia.com,2023-06-15 13:24:46,20121008172239,https://web.archive.org/web/20121008172239/www.sonia.com,0,,,data/html/1018336799/2012/10/index.html
1018336799,www.sonia.com,2023-06-15 13:24:47,20130129125358,https://web.archive.org/web/20130129125358/www.sonia.com,0,,,data/html/1018336799/2013/01/index.html
1018336799,www.sonia.com,2023-06-15 13:24:53,20130624042329,https://web.archive.org/web/20130624042329/www.sonia.com,0,,,data/html/1018336799/2013/06/index.html
1018336799,www.sonia.com,2023-06-15 13:24:58,20150228214415,https://web.archive.org/web/20150228214415/www.sonia.com,0,,,data/html/1018336799/2015/02/index.html
1018336799,www.sonia.com,2023-06-15 13:25:01,20160116180348,https://web.archive.org/web/20160116180348/www.sonia.com,0,,,data/html/1018336799/2016/01/index.html
1018336799,www.sonia.com,2023-06-15 13:25:03,20160520113007,https://web.archive.org/web/20160520113007/www.sonia.com,0,,,data/html/1018336799/2016/05/index.html
1018336799,www.sonia.com,2023-06-15 13:25:06,20161204102602,https://web.archive.org/web/20161204102602/www.sonia.com,0,,,data/html/1018336799/2016/12/index.html
1018336799,www.sonia.com,2023-06-15 13:25:07,20170707180116,https://web.archive.org/web/20170707180116/www.sonia.com,0,,,data/html/1018336799/2017/07/index.html
1018336799,www.sonia.com,2023-06-15 13:25:09,20171223090946,https://web.archive.org/web/20171223090946/www.sonia.com,0,,,data/html/1018336799/2017/12/index.html
1018336799,www.sonia.com,2023-06-15 13:25:12,20180701022402,https://web.archive.org/web/20180701022402/www.sonia.com,0,,,data/html/1018336799/2018/07/index.html
1018336799,www.sonia.com,2023-06-15 13:25:17,20181227180759,https://web.archive.org/web/20181227180759/www.sonia.com,0,,,data/html/1018336799/2018/12/index.html
1018336799,www.sonia.com,2023-06-15 13:25:19,20200526090447,https://web.archive.org/web/20200526090447/www.sonia.com,0,,,data/html/1018336799/2020/05/index.html
1018336799,www.sonia.com,2023-06-15 13:25:22,20201112040405,https://web.archive.org/web/20201112040405/www.sonia.com,0,,,data/html/1018336799/2020/11/index.html
